high_wick,low_wick,trend,volume
-0.32569280360750613,0.1835882746803899,-0.6894650023846692,0.2518127464328183
-0.0055732686837283016,-0.3547945795096527,-0.28204013975428627,0.2272266046984569
2.3443951354167587,-0.41299813131411134,1.063916995721151,0.6170925664861882
-0.1947348120478465,0.16903738672931662,-0.4857525710694778,1.327749139474635
0.5109832535798698,-0.3838963554119647,0.3800252620200448,1.6977120341440737
0.8020010126016665,-0.4275490192651846,-0.1292558162678513,1.7515673922288655
-0.08560315241463141,-0.012848712659264946,-0.5439561228739364,0.5468464472451555
-0.2747646957787496,0.06718117107180357,-0.3184173596321349,0.49299108916036377
-0.4129981313139459,0.6637675770663048,-1.5261410595722107,0.3548403879863329
0.6564921330907683,-0.3620700234853548,0.38730070599574684,0.45786802953984745
0.4091270379223568,-0.3184173596319695,0.3509234861178982,0.521089536856777
-0.24566291987660305,-0.10742948434124135,-0.6385368945559127,0.6346540962964463
-0.29659102770535956,-0.0055732686837283016,-0.674914114433596,0.41220805203317623
-0.34751913553411606,-0.05650137651248482,-0.674914114433596,0.5035280070465188
0.09628294697395016,-0.20201025602338316,-0.4930280150450144,0.19678661969400943
0.0890075029984135,0.06718117107163815,0.0890075029984135,0.2693742762430765
0.5037078096043333,-0.4275490192651846,0.3218217102157516,0.6533863947607217
-0.369345467460726,0.0017021752918083444,-0.8349738818955676,0.7130955961155995
-0.3838963554117993,2.1043054842238837,-1.4024585119879225,1.083058490785038
-0.09287859639016806,0.5328095855064798,-1.2132969686238042,0.17454201526768243
0.10355839094948681,-0.3329682475830428,-0.05650137651248482,0.2916188806694035
-0.15835759216999787,-0.3329682475830428,-0.4420999072162579,0.1827373958458029
0.06718117107180357,0.06718117107180357,-0.2383874759010664,0.36888961183453944
-0.40572268733840927,0.983887111990248,-1.2860514083791705,1.198964587532742
4.890800526856901,-0.37662091143626264,4.410621224470986,2.9012622104737664
-0.1947348120476811,0.7292465728461346,-1.0896144210395158,3.065169822036176
1.4204137505227774,-0.2747646957787496,0.6928693529684514,2.258510219418318
-0.16563303614569994,0.3654743740691369,-0.7403931102135912,2.0688456974675296
-0.32569280360750613,0.023528507218583707,-0.7622194421402012,1.0455938938564873
0.5473604734577185,-0.09287859639016806,0.5255341415309431,1.7866904518493818
1.3403838667918744,-0.43482446324072127,0.4309533698489667,2.73618383025734
1.7987368372511794,-0.4275490192651846,1.0275397758436333,3.093268269732589
-0.3038664716810616,2.0679282643462007,-2.7265893155369154,2.5371531590744136
0.10355839094948681,0.7074202409195247,-1.2933268523548727,2.5113962486860353
-0.26021380782767634,0.5473604734575531,-0.5366806788983997,2.204654861333526
0.19086371865609197,-0.04922593253694817,-0.5439561228737709,1.666101280485609
-0.28931558372998833,1.755084173397794,-2.2245836812243907,1.5080475121932857
-0.3911717993875014,2.4753531269765836,-3.221319505873738,1.870985794938621
1.0202643318679312,-0.3038664716808962,0.9256835601857895,1.1673538338742773
1.0784678836723898,-0.28204013975428627,0.7292465728463,1.1954522815706903
0.45277970177557664,0.023528507218583707,0.42367792587326464,1.2516491769635165
0.27089360238699506,0.12538472287609675,-0.9441055415286174,0.621775641102257
0.21269005058253648,-0.20201025602321773,0.059905727096101515,0.5222603055107942
-0.36207002348518935,-0.18745936807230987,-0.4566507951673312,0.3712311491425738
-0.1947348120476811,0.12538472287609675,-0.7112913343112791,1.4588752287245628
-0.37662091143626264,0.059905727096101515,-0.8713511017732509,0.3021557985555584
-0.35479457950981813,-0.24566291987660305,-0.6312614505803761,0.09141744083246044
0.04535483914519364,-0.34751913553411606,-0.06377682048802147,-0.19425011074773904
-0.3693454674608914,-0.04195048856141153,-0.6021596746782295,-0.037367111109432756
-0.4057226873385747,-0.26021380782767634,-0.4857525710694778,-0.4143546177029747
-0.39844724336303805,-0.1001540403657047,-0.5803333427516195,-0.2633254613347545
-0.22383658794999312,-0.09287859639016806,-0.7258422222623524,-0.22937317036825536
-0.2529383638521397,-0.1292558162678513,-0.4420999072162579,-0.3944515505846821
-0.40572268733840927,0.04535483914502822,-0.6167105626293028,-0.16849320035936038
0.20541460660716526,-0.3838963554119647,0.06718117107180357,0.25415428374085275
-0.3911717993875014,0.7728992366995199,-1.2423987445259508,-0.43308691616725004
-0.04195048856141153,-0.4420999072162579,-0.23111203192552976,-1.0828635191468021
-0.4420999072162579,-0.06377682048802147,-0.6458123385314494,-1.2011111532025405
0.023528507218418284,-0.43482446324072127,-0.09287859639016806,-1.2280388322449363
0.030803951193954928,-0.39117179938733593,-0.11470492831694341,-1.043057384910217
-0.3984472433628726,-0.18018392409677322,-0.6385368945559127,-1.126181959345439
-0.18745936807214444,-0.43482446324072127,-0.31114191565643284,-1.0418866162561997
-0.420273575289648,0.038079395169491576,-0.8786265457487875,-0.6403129679282964
0.5037078096043333,-0.1292558162678513,0.25634271443592177,-0.029171730531312282
0.4164024818978934,-0.369345467460726,0.39457614997111806,0.07502667967621948
0.38730070599574684,-0.3911717993875014,0.08173205902287686,-0.04556249168755323
0.10355839094948681,-0.34024369155874484,-0.5439561228737709,0.10312512737263255
0.4309533698489667,-0.1001540403657047,-0.704015890335908,0.788024789972701
-0.2747646957787496,0.22724093853360977,-0.6312614505803761,0.6697771559169627
0.09628294697395016,-0.31114191565643284,-0.2747646957787496,0.7482186557361158
0.3873007059955814,-0.4129981313139459,0.08173205902271144,0.44616034299967533
-0.3620700234853548,-0.12198037229231463,-0.4420999072162579,0.030537470823565477
-0.24566291987660305,-0.32569280360750613,-0.35479457950981813,-0.3874269386605788
-0.4275490192651846,0.06718117107180357,-0.7112913343112791,-0.3277177373057011
-0.21656114397445644,-0.3329682475830428,-0.3475191355342815,-0.4131838490489575
-0.37662091143626264,-0.3184173596321349,-0.5512315668493075,-0.41903769231904353
0.28544449033806835,-0.3838963554117993,0.052630283120564864,-0.14624859593303338
-0.3838963554117993,-0.32569280360767155,-0.4712016831184045,-0.7292913856336044
-0.1801839240966078,-0.4420999072162579,-0.22383658794999312,-0.6332883560041931
-0.4057226873385747,-0.31114191565643284,-0.5221297909471609,-0.8077328854527575
-0.4275490192651846,-0.13653126024338794,-0.653087782506986,-0.5852868411894875
0.45277970177557664,-0.4275490192651846,0.20541460660716526,-0.172005506321412
-0.28931558372998833,-0.3402436915585794,-0.5075789029962531,-0.4389407594373361
-0.4420999072162579,-0.15108214819462665,-0.7112913343112791,-0.3581577223101486
-0.2893155837298229,-0.3838963554117993,-0.31114191565659827,-0.30430236422535684
